datetime_utc,latitude,longitude,hwp
2025-08-02 21:00:00 UTC,38.57663,-103.16912,14.94068
2025-08-02 22:00:00 UTC,38.57663,-103.16912,24.074652
2025-08-02 23:00:00 UTC,38.57663,-103.16912,54.96283
2025-08-03 00:00:00 UTC,38.57663,-103.16912,5.692934
2025-08-03 01:00:00 UTC,38.57663,-103.16912,0.385138
2025-08-03 02:00:00 UTC,38.57663,-103.16912,0.445106
2025-08-03 03:00:00 UTC,38.57663,-103.16912,0.328593
2025-08-03 04:00:00 UTC,38.57663,-103.16912,0.197268
2025-08-03 05:00:00 UTC,38.57663,-103.16912,0.052417
2025-08-03 06:00:00 UTC,38.57663,-103.16912,0.045296
2025-08-03 07:00:00 UTC,38.57663,-103.16912,0.026789
2025-08-03 08:00:00 UTC,38.57663,-103.16912,0.027225
2025-08-03 09:00:00 UTC,38.57663,-103.16912,0.039088
2025-08-03 10:00:00 UTC,38.57663,-103.16912,0.028423
2025-08-03 11:00:00 UTC,38.57663,-103.16912,0.022287
2025-08-03 12:00:00 UTC,38.57663,-103.16912,0.009355
2025-08-03 13:00:00 UTC,38.57663,-103.16912,0.026576
2025-08-03 14:00:00 UTC,38.57663,-103.16912,0.073463
2025-08-03 15:00:00 UTC,38.57663,-103.16912,0.199854
2025-08-03 16:00:00 UTC,38.57663,-103.16912,0.557529
2025-08-03 17:00:00 UTC,38.57663,-103.16912,2.016126
2025-08-03 18:00:00 UTC,38.57663,-103.16912,5.170899
2025-08-03 19:00:00 UTC,38.57663,-103.16912,13.69449
2025-08-03 20:00:00 UTC,38.57663,-103.16912,30.331631
2025-08-03 21:00:00 UTC,38.57663,-103.16912,63.345364
2025-08-03 22:00:00 UTC,38.57663,-103.16912,73.435089
2025-08-03 23:00:00 UTC,38.57663,-103.16912,74.713646
2025-08-04 00:00:00 UTC,38.57663,-103.16912,56.505508
2025-08-04 01:00:00 UTC,38.57663,-103.16912,24.779997
2025-08-04 02:00:00 UTC,38.57663,-103.16912,30.694746
2025-08-04 03:00:00 UTC,38.57663,-103.16912,20.574507
2025-08-04 04:00:00 UTC,38.57663,-103.16912,13.805709
2025-08-04 05:00:00 UTC,38.57663,-103.16912,8.744525
2025-08-04 06:00:00 UTC,38.57663,-103.16912,5.551098
2025-08-04 07:00:00 UTC,38.57663,-103.16912,1.09395
2025-08-04 08:00:00 UTC,38.57663,-103.16912,0.429813
2025-08-04 09:00:00 UTC,38.57663,-103.16912,0.339477
2025-08-04 10:00:00 UTC,38.57663,-103.16912,0.450801
2025-08-04 11:00:00 UTC,38.57663,-103.16912,0.406274
2025-08-04 12:00:00 UTC,38.57663,-103.16912,0.497853
2025-08-04 13:00:00 UTC,38.57663,-103.16912,0.417635
2025-08-04 14:00:00 UTC,38.57663,-103.16912,1.684517
2025-08-04 15:00:00 UTC,38.57663,-103.16912,2.535212
2025-08-04 16:00:00 UTC,38.57663,-103.16912,4.291993
2025-08-04 17:00:00 UTC,38.57663,-103.16912,11.30625
2025-08-04 18:00:00 UTC,38.57663,-103.16912,34.678032
2025-08-04 19:00:00 UTC,38.57663,-103.16912,45.578869
2025-08-04 20:00:00 UTC,38.57663,-103.16912,45.463413
2025-08-04 21:00:00 UTC,38.57663,-103.16912,54.076324
2025-08-04 22:00:00 UTC,38.57663,-103.16912,64.322456
2025-08-04 23:00:00 UTC,38.57663,-103.16912,79.977173
2025-08-05 00:00:00 UTC,38.57663,-103.16912,67.670601
2025-08-05 01:00:00 UTC,38.57663,-103.16912,60.992748
2025-08-05 02:00:00 UTC,38.57663,-103.16912,68.093552
2025-08-05 03:00:00 UTC,38.57663,-103.16912,61.194504
2025-08-05 04:00:00 UTC,38.57663,-103.16912,59.813457
2025-08-05 05:00:00 UTC,38.57663,-103.16912,46.027729
2025-08-05 06:00:00 UTC,38.57663,-103.16912,37.151466
2025-08-05 07:00:00 UTC,38.57663,-103.16912,25.171793
2025-08-05 08:00:00 UTC,38.57663,-103.16912,17.870747
2025-08-05 09:00:00 UTC,38.57663,-103.16912,14.023407
2025-08-05 10:00:00 UTC,38.57663,-103.16912,14.910048
2025-08-05 11:00:00 UTC,38.57663,-103.16912,17.216997
2025-08-05 12:00:00 UTC,38.57663,-103.16912,9.960019
2025-08-05 13:00:00 UTC,38.57663,-103.16912,5.201501
2025-08-05 14:00:00 UTC,38.57663,-103.16912,10.344488
2025-08-05 15:00:00 UTC,38.57663,-103.16912,7.308456
2025-08-05 16:00:00 UTC,38.57663,-103.16912,13.888815
2025-08-05 17:00:00 UTC,38.57663,-103.16912,20.312115
2025-08-05 18:00:00 UTC,38.57663,-103.16912,22.569864
2025-08-05 19:00:00 UTC,38.57663,-103.16912,48.850937
2025-08-05 20:00:00 UTC,38.57663,-103.16912,59.594948
2025-08-05 21:00:00 UTC,38.57663,-103.16912,70.035912
2025-08-05 22:00:00 UTC,38.57663,-103.16912,69.07074
2025-08-05 23:00:00 UTC,38.57663,-103.16912,58.99596
2025-08-06 00:00:00 UTC,38.57663,-103.16912,31.613312
2025-08-06 01:00:00 UTC,38.57663,-103.16912,15.699621
2025-08-06 02:00:00 UTC,38.57663,-103.16912,11.585593
2025-08-06 03:00:00 UTC,38.57663,-103.16912,11.531005
2025-08-06 04:00:00 UTC,38.57663,-103.16912,15.36369
2025-08-06 05:00:00 UTC,38.57663,-103.16912,10.955544
2025-08-06 06:00:00 UTC,38.57663,-103.16912,6.784199
2025-08-06 07:00:00 UTC,38.57663,-103.16912,5.486506
2025-08-06 08:00:00 UTC,38.57663,-103.16912,2.584889
2025-08-06 09:00:00 UTC,38.57663,-103.16912,3.582998
2025-08-06 10:00:00 UTC,38.57663,-103.16912,16.283297
2025-08-06 11:00:00 UTC,38.57663,-103.16912,19.13978
2025-08-06 12:00:00 UTC,38.57663,-103.16912,23.469391
2025-08-06 13:00:00 UTC,38.57663,-103.16912,23.980202
2025-08-06 14:00:00 UTC,38.57663,-103.16912,26.369108
2025-08-06 15:00:00 UTC,38.57663,-103.16912,52.314011
2025-08-06 16:00:00 UTC,38.57663,-103.16912,65.624931
2025-08-06 17:00:00 UTC,38.57663,-103.16912,66.299644
2025-08-06 18:00:00 UTC,38.57663,-103.16912,52.468567
2025-08-06 19:00:00 UTC,38.57663,-103.16912,55.689529
2025-08-06 20:00:00 UTC,38.57663,-103.16912,59.870213
2025-08-06 21:00:00 UTC,38.57663,-103.16912,76.854408
2025-08-06 22:00:00 UTC,38.57663,-103.16912,72.251465
2025-08-06 23:00:00 UTC,38.57663,-103.16912,85.524788
2025-08-07 00:00:00 UTC,38.57663,-103.16912,42.470276
2025-08-07 01:00:00 UTC,38.57663,-103.16912,25.406139
2025-08-07 02:00:00 UTC,38.57663,-103.16912,17.653664
2025-08-07 03:00:00 UTC,38.57663,-103.16912,11.538795
2025-08-07 04:00:00 UTC,38.57663,-103.16912,16.135229
2025-08-07 05:00:00 UTC,38.57663,-103.16912,13.903512
2025-08-07 06:00:00 UTC,38.57663,-103.16912,10.849578
2025-08-07 07:00:00 UTC,38.57663,-103.16912,12.380931
2025-08-07 08:00:00 UTC,38.57663,-103.16912,12.753765
2025-08-07 09:00:00 UTC,38.57663,-103.16912,9.036006
2025-08-07 10:00:00 UTC,38.57663,-103.16912,2.203248
2025-08-07 11:00:00 UTC,38.57663,-103.16912,0.881358
2025-08-07 12:00:00 UTC,38.57663,-103.16912,1.132165
2025-08-07 13:00:00 UTC,38.57663,-103.16912,1.744543
2025-08-07 14:00:00 UTC,38.57663,-103.16912,4.68649
2025-08-07 15:00:00 UTC,38.57663,-103.16912,13.539394
2025-08-07 16:00:00 UTC,38.57663,-103.16912,20.212769
2025-08-07 17:00:00 UTC,38.57663,-103.16912,21.411098
2025-08-07 18:00:00 UTC,38.57663,-103.16912,45.873798
2025-08-07 19:00:00 UTC,38.57663,-103.16912,85.327652
2025-08-07 20:00:00 UTC,38.57663,-103.16912,89.572655
2025-08-07 21:00:00 UTC,38.57663,-103.16912,101.582947
2025-08-07 22:00:00 UTC,38.57663,-103.16912,109.281837
2025-08-07 23:00:00 UTC,38.57663,-103.16912,105.565781
2025-08-08 00:00:00 UTC,38.57663,-103.16912,129.944229
2025-08-08 01:00:00 UTC,38.57663,-103.16912,57.973461
2025-08-08 02:00:00 UTC,38.57663,-103.16912,36.095959
2025-08-08 03:00:00 UTC,38.57663,-103.16912,70.794052
2025-08-08 04:00:00 UTC,38.57663,-103.16912,55.024586
2025-08-08 05:00:00 UTC,38.57663,-103.16912,35.657745
2025-08-08 06:00:00 UTC,38.57663,-103.16912,21.818947
2025-08-08 07:00:00 UTC,38.57663,-103.16912,22.184639
2025-08-08 08:00:00 UTC,38.57663,-103.16912,20.325176
2025-08-08 09:00:00 UTC,38.57663,-103.16912,23.021395
2025-08-08 10:00:00 UTC,38.57663,-103.16912,15.922488
2025-08-08 11:00:00 UTC,38.57663,-103.16912,21.79748
2025-08-08 12:00:00 UTC,38.57663,-103.16912,19.690834
2025-08-08 13:00:00 UTC,38.57663,-103.16912,28.848169
2025-08-08 14:00:00 UTC,38.57663,-103.16912,50.534634
2025-08-08 15:00:00 UTC,38.57663,-103.16912,94.591187
2025-08-08 16:00:00 UTC,38.57663,-103.16912,89.34977
2025-08-08 17:00:00 UTC,38.57663,-103.16912,85.428955
2025-08-08 18:00:00 UTC,38.57663,-103.16912,112.377991
2025-08-08 19:00:00 UTC,38.57663,-103.16912,119.628677
2025-08-08 20:00:00 UTC,38.57663,-103.16912,129.284241
2025-08-08 21:00:00 UTC,38.57663,-103.16912,128.405533
2025-08-08 22:00:00 UTC,38.57663,-103.16912,116.515335
2025-08-08 23:00:00 UTC,38.57663,-103.16912,114.545898
2025-08-09 00:00:00 UTC,38.57663,-103.16912,153.121719
2025-08-09 01:00:00 UTC,38.57663,-103.16912,274.826782
2025-08-09 02:00:00 UTC,38.57663,-103.16912,64.664253
2025-08-09 03:00:00 UTC,38.57663,-103.16912,83.077858
2025-08-09 04:00:00 UTC,38.57663,-103.16912,77.099251
2025-08-09 05:00:00 UTC,38.57663,-103.16912,50.636509
2025-08-09 06:00:00 UTC,38.57663,-103.16912,59.111
2025-08-09 07:00:00 UTC,38.57663,-103.16912,59.689781
2025-08-09 08:00:00 UTC,38.57663,-103.16912,28.684126
2025-08-09 09:00:00 UTC,38.57663,-103.16912,22.223696
2025-08-09 10:00:00 UTC,38.57663,-103.16912,17.64612
2025-08-09 11:00:00 UTC,38.57663,-103.16912,7.362777
2025-08-09 12:00:00 UTC,38.57663,-103.16912,4.021068
2025-08-09 13:00:00 UTC,38.57663,-103.16912,4.780304
2025-08-09 14:00:00 UTC,38.57663,-103.16912,4.241554
2025-08-09 15:00:00 UTC,38.57663,-103.16912,12.664915
2025-08-09 16:00:00 UTC,38.57663,-103.16912,13.609931
2025-08-09 17:00:00 UTC,38.57663,-103.16912,10.046863
2025-08-09 18:00:00 UTC,38.57663,-103.16912,10.093454
2025-08-09 19:00:00 UTC,38.57663,-103.16912,9.023264
2025-08-09 20:00:00 UTC,38.57663,-103.16912,12.44428
2025-08-09 21:00:00 UTC,38.57663,-103.16912,17.886259
2025-08-09 22:00:00 UTC,38.57663,-103.16912,33.381973
2025-08-09 23:00:00 UTC,38.57663,-103.16912,30.086061
2025-08-10 00:00:00 UTC,38.57663,-103.16912,53.989983
2025-08-10 01:00:00 UTC,38.57663,-103.16912,73.220993
2025-08-10 02:00:00 UTC,38.57663,-103.16912,55.388657
2025-08-10 03:00:00 UTC,38.57663,-103.16912,58.114712
2025-08-10 04:00:00 UTC,38.57663,-103.16912,41.850056
2025-08-10 05:00:00 UTC,38.57663,-103.16912,4.028536
2025-08-10 06:00:00 UTC,38.57663,-103.16912,0.000126
2025-08-10 07:00:00 UTC,38.57663,-103.16912,0.002286
2025-08-10 08:00:00 UTC,38.57663,-103.16912,0.003514
2025-08-10 09:00:00 UTC,38.57663,-103.16912,0.001396
2025-08-10 10:00:00 UTC,38.57663,-103.16912,0.001633
2025-08-10 11:00:00 UTC,38.57663,-103.16912,0.001403
2025-08-10 12:00:00 UTC,38.57663,-103.16912,0.002225
2025-08-10 13:00:00 UTC,38.57663,-103.16912,0.010217
2025-08-10 14:00:00 UTC,38.57663,-103.16912,0.010854
2025-08-10 15:00:00 UTC,38.57663,-103.16912,0.038687
2025-08-10 16:00:00 UTC,38.57663,-103.16912,0.025673
2025-08-10 17:00:00 UTC,38.57663,-103.16912,0.163296
2025-08-10 18:00:00 UTC,38.57663,-103.16912,1.15471
2025-08-10 19:00:00 UTC,38.57663,-103.16912,3.5742
2025-08-10 20:00:00 UTC,38.57663,-103.16912,14.117859
2025-08-10 21:00:00 UTC,38.57663,-103.16912,15.514959
2025-08-10 22:00:00 UTC,38.57663,-103.16912,26.427641
2025-08-10 23:00:00 UTC,38.57663,-103.16912,24.975471
2025-08-11 00:00:00 UTC,38.57663,-103.16912,12.691566
2025-08-11 01:00:00 UTC,38.57663,-103.16912,7.782796
2025-08-11 02:00:00 UTC,38.57663,-103.16912,6.725936
2025-08-11 03:00:00 UTC,38.57663,-103.16912,2.446588
2025-08-11 04:00:00 UTC,38.57663,-103.16912,2.246581
2025-08-11 05:00:00 UTC,38.57663,-103.16912,1.250277
2025-08-11 06:00:00 UTC,38.57663,-103.16912,1.599822
2025-08-11 07:00:00 UTC,38.57663,-103.16912,2.370289
2025-08-11 08:00:00 UTC,38.57663,-103.16912,0.472015
2025-08-11 09:00:00 UTC,38.57663,-103.16912,0.749307
2025-08-11 10:00:00 UTC,38.57663,-103.16912,0.157425
2025-08-11 11:00:00 UTC,38.57663,-103.16912,0.096478
2025-08-11 12:00:00 UTC,38.57663,-103.16912,0.059662
2025-08-11 13:00:00 UTC,38.57663,-103.16912,0.053639
2025-08-11 14:00:00 UTC,38.57663,-103.16912,0.207686
2025-08-11 15:00:00 UTC,38.57663,-103.16912,0.433963
2025-08-11 16:00:00 UTC,38.57663,-103.16912,1.375443
2025-08-11 17:00:00 UTC,38.57663,-103.16912,1.144881
2025-08-11 18:00:00 UTC,38.57663,-103.16912,1.901753
2025-08-11 19:00:00 UTC,38.57663,-103.16912,2.592801
2025-08-11 20:00:00 UTC,38.57663,-103.16912,4.232708
2025-08-11 21:00:00 UTC,38.57663,-103.16912,6.190339
2025-08-11 22:00:00 UTC,38.57663,-103.16912,19.265642
2025-08-11 23:00:00 UTC,38.57663,-103.16912,8.565338
2025-08-12 00:00:00 UTC,38.57663,-103.16912,4.522082
2025-08-12 01:00:00 UTC,38.57663,-103.16912,4.096017
2025-08-12 02:00:00 UTC,38.57663,-103.16912,2.51797
2025-08-12 03:00:00 UTC,38.57663,-103.16912,1.526296
2025-08-12 04:00:00 UTC,38.57663,-103.16912,1.278438
2025-08-12 05:00:00 UTC,38.57663,-103.16912,0.840855
2025-08-12 06:00:00 UTC,38.57663,-103.16912,1.035494
2025-08-12 07:00:00 UTC,38.57663,-103.16912,0.989862
2025-08-12 08:00:00 UTC,38.57663,-103.16912,0.935678
2025-08-12 09:00:00 UTC,38.57663,-103.16912,0.936086
2025-08-12 10:00:00 UTC,38.57663,-103.16912,0.838116
2025-08-12 11:00:00 UTC,38.57663,-103.16912,1.02988
2025-08-12 12:00:00 UTC,38.57663,-103.16912,1.072805
2025-08-12 13:00:00 UTC,38.57663,-103.16912,1.406234
2025-08-12 14:00:00 UTC,38.57663,-103.16912,2.370017
2025-08-12 15:00:00 UTC,38.57663,-103.16912,3.409359
2025-08-12 16:00:00 UTC,38.57663,-103.16912,3.951339
2025-08-12 17:00:00 UTC,38.57663,-103.16912,6.191484
2025-08-12 18:00:00 UTC,38.57663,-103.16912,12.944461
2025-08-12 19:00:00 UTC,38.57663,-103.16912,12.418407
2025-08-12 20:00:00 UTC,38.57663,-103.16912,14.339024
2025-08-12 21:00:00 UTC,38.57663,-103.16912,18.935635
2025-08-12 22:00:00 UTC,38.57663,-103.16912,29.223198
2025-08-12 23:00:00 UTC,38.57663,-103.16912,29.273945
2025-08-13 00:00:00 UTC,38.57663,-103.16912,32.01902
2025-08-13 01:00:00 UTC,38.57663,-103.16912,34.670189
2025-08-13 02:00:00 UTC,38.57663,-103.16912,24.697294
2025-08-13 03:00:00 UTC,38.57663,-103.16912,23.787125
2025-08-13 04:00:00 UTC,38.57663,-103.16912,24.914999
2025-08-13 05:00:00 UTC,38.57663,-103.16912,23.48101
2025-08-13 06:00:00 UTC,38.57663,-103.16912,18.956596
2025-08-13 07:00:00 UTC,38.57663,-103.16912,16.403421
2025-08-13 08:00:00 UTC,38.57663,-103.16912,12.653721
2025-08-13 09:00:00 UTC,38.57663,-103.16912,12.428505
2025-08-13 10:00:00 UTC,38.57663,-103.16912,14.239864
2025-08-13 11:00:00 UTC,38.57663,-103.16912,9.746054
2025-08-13 12:00:00 UTC,38.57663,-103.16912,11.483711
2025-08-13 13:00:00 UTC,38.57663,-103.16912,13.825167
2025-08-13 14:00:00 UTC,38.57663,-103.16912,30.051388
2025-08-13 15:00:00 UTC,38.57663,-103.16912,33.651413
2025-08-13 16:00:00 UTC,38.57663,-103.16912,33.939487
2025-08-13 17:00:00 UTC,38.57663,-103.16912,28.979046
2025-08-13 18:00:00 UTC,38.57663,-103.16912,38.249523
2025-08-13 19:00:00 UTC,38.57663,-103.16912,44.412395
2025-08-13 20:00:00 UTC,38.57663,-103.16912,42.686623
2025-08-13 21:00:00 UTC,38.57663,-103.16912,43.493
2025-08-13 22:00:00 UTC,38.57663,-103.16912,37.109615
2025-08-13 23:00:00 UTC,38.57663,-103.16912,39.843697
2025-08-14 00:00:00 UTC,38.57663,-103.16912,59.982204
2025-08-14 01:00:00 UTC,38.57663,-103.16912,59.129002
2025-08-14 02:00:00 UTC,38.57663,-103.16912,51.018532
2025-08-14 03:00:00 UTC,38.57663,-103.16912,50.953728
2025-08-14 04:00:00 UTC,38.57663,-103.16912,59.763931
2025-08-14 05:00:00 UTC,38.57663,-103.16912,41.854881
2025-08-14 06:00:00 UTC,38.57663,-103.16912,33.184448
2025-08-14 07:00:00 UTC,38.57663,-103.16912,28.998692
2025-08-14 08:00:00 UTC,38.57663,-103.16912,23.726946
2025-08-14 09:00:00 UTC,38.57663,-103.16912,12.834666
2025-08-14 10:00:00 UTC,38.57663,-103.16912,11.54866
2025-08-14 11:00:00 UTC,38.57663,-103.16912,4.100325
2025-08-14 12:00:00 UTC,38.57663,-103.16912,2.018093
2025-08-14 13:00:00 UTC,38.57663,-103.16912,1.54778
2025-08-14 14:00:00 UTC,38.57663,-103.16912,3.150314
2025-08-14 15:00:00 UTC,38.57663,-103.16912,5.634173
2025-08-14 16:00:00 UTC,38.57663,-103.16912,8.448882
2025-08-14 17:00:00 UTC,38.57663,-103.16912,12.865494
2025-08-14 18:00:00 UTC,38.57663,-103.16912,15.393078
2025-08-14 19:00:00 UTC,38.57663,-103.16912,20.118732
2025-08-14 20:00:00 UTC,38.57663,-103.16912,20.597448
2025-08-14 21:00:00 UTC,38.57663,-103.16912,33.786259
2025-08-14 22:00:00 UTC,38.57663,-103.16912,40.177109
2025-08-14 23:00:00 UTC,38.57663,-103.16912,77.401207
2025-08-15 00:00:00 UTC,38.57663,-103.16912,57.528595
2025-08-15 01:00:00 UTC,38.57663,-103.16912,94.977524
2025-08-15 02:00:00 UTC,38.57663,-103.16912,132.576233
2025-08-15 03:00:00 UTC,38.57663,-103.16912,19.262491
2025-08-15 04:00:00 UTC,38.57663,-103.16912,15.605856
2025-08-15 05:00:00 UTC,38.57663,-103.16912,9.777994
2025-08-15 06:00:00 UTC,38.57663,-103.16912,10.538206
2025-08-15 07:00:00 UTC,38.57663,-103.16912,8.011838
2025-08-15 08:00:00 UTC,38.57663,-103.16912,5.346241
2025-08-15 09:00:00 UTC,38.57663,-103.16912,4.57578
2025-08-15 10:00:00 UTC,38.57663,-103.16912,4.190813
2025-08-15 11:00:00 UTC,38.57663,-103.16912,6.302917
2025-08-15 12:00:00 UTC,38.57663,-103.16912,3.547384
2025-08-15 13:00:00 UTC,38.57663,-103.16912,3.469294
2025-08-15 14:00:00 UTC,38.57663,-103.16912,3.764745
2025-08-15 15:00:00 UTC,38.57663,-103.16912,7.963352
2025-08-15 16:00:00 UTC,38.57663,-103.16912,14.449478
2025-08-15 17:00:00 UTC,38.57663,-103.16912,9.839449
2025-08-15 18:00:00 UTC,38.57663,-103.16912,29.203915
2025-08-15 19:00:00 UTC,38.57663,-103.16912,71.553864
2025-08-15 20:00:00 UTC,38.57663,-103.16912,82.706024
2025-08-15 21:00:00 UTC,38.57663,-103.16912,77.606255
2025-08-15 22:00:00 UTC,38.57663,-103.16912,81.845398
2025-08-15 23:00:00 UTC,38.57663,-103.16912,98.724922
2025-08-16 00:00:00 UTC,38.57663,-103.16912,82.98568
2025-08-16 01:00:00 UTC,38.57663,-103.16912,69.974052
2025-08-16 02:00:00 UTC,38.57663,-103.16912,36.832092
2025-08-16 03:00:00 UTC,38.57663,-103.16912,20.748299
2025-08-16 04:00:00 UTC,38.57663,-103.16912,15.887183
2025-08-16 05:00:00 UTC,38.57663,-103.16912,36.850403
2025-08-16 06:00:00 UTC,38.57663,-103.16912,52.963589
2025-08-16 07:00:00 UTC,38.57663,-103.16912,39.29089
2025-08-16 08:00:00 UTC,38.57663,-103.16912,32.239807
2025-08-16 09:00:00 UTC,38.57663,-103.16912,31.639515
2025-08-16 10:00:00 UTC,38.57663,-103.16912,20.101658
2025-08-16 11:00:00 UTC,38.57663,-103.16912,13.684879
2025-08-16 12:00:00 UTC,38.57663,-103.16912,8.537014
2025-08-16 13:00:00 UTC,38.57663,-103.16912,5.971852
2025-08-16 14:00:00 UTC,38.57663,-103.16912,17.948994
2025-08-16 15:00:00 UTC,38.57663,-103.16912,36.340969
2025-08-16 16:00:00 UTC,38.57663,-103.16912,59.034718
2025-08-16 17:00:00 UTC,38.57663,-103.16912,72.359154
2025-08-16 18:00:00 UTC,38.57663,-103.16912,73.557053
2025-08-16 19:00:00 UTC,38.57663,-103.16912,68.38047
2025-08-16 20:00:00 UTC,38.57663,-103.16912,80.344398
2025-08-16 21:00:00 UTC,38.57663,-103.16912,67.100914
2025-08-16 22:00:00 UTC,38.57663,-103.16912,46.710087
2025-08-16 23:00:00 UTC,38.57663,-103.16912,62.930798
2025-08-17 00:00:00 UTC,38.57663,-103.16912,55.509087
2025-08-17 01:00:00 UTC,38.57663,-103.16912,35.432068
2025-08-17 02:00:00 UTC,38.57663,-103.16912,39.01284
2025-08-17 03:00:00 UTC,38.57663,-103.16912,81.10363
2025-08-17 04:00:00 UTC,38.57663,-103.16912,38.989246
2025-08-17 05:00:00 UTC,38.57663,-103.16912,12.639261
2025-08-17 06:00:00 UTC,38.57663,-103.16912,11.990188
2025-08-17 07:00:00 UTC,38.57663,-103.16912,14.508089
2025-08-17 08:00:00 UTC,38.57663,-103.16912,7.08738
2025-08-17 09:00:00 UTC,38.57663,-103.16912,3.353452
2025-08-17 10:00:00 UTC,38.57663,-103.16912,5.422206
2025-08-17 11:00:00 UTC,38.57663,-103.16912,7.523323
2025-08-17 12:00:00 UTC,38.57663,-103.16912,8.329267
2025-08-17 13:00:00 UTC,38.57663,-103.16912,8.332274
2025-08-17 14:00:00 UTC,38.57663,-103.16912,8.053153
2025-08-17 15:00:00 UTC,38.57663,-103.16912,9.694099
2025-08-17 16:00:00 UTC,38.57663,-103.16912,12.02672
2025-08-17 17:00:00 UTC,38.57663,-103.16912,11.868874
2025-08-17 18:00:00 UTC,38.57663,-103.16912,13.339321
2025-08-17 19:00:00 UTC,38.57663,-103.16912,11.807282
2025-08-17 20:00:00 UTC,38.57663,-103.16912,17.643202
2025-08-17 21:00:00 UTC,38.57663,-103.16912,24.981302
2025-08-17 22:00:00 UTC,38.57663,-103.16912,33.801975
2025-08-17 23:00:00 UTC,38.57663,-103.16912,23.261625
2025-08-18 00:00:00 UTC,38.57663,-103.16912,32.86496
2025-08-18 01:00:00 UTC,38.57663,-103.16912,27.293055
2025-08-18 02:00:00 UTC,38.57663,-103.16912,24.430937
2025-08-18 03:00:00 UTC,38.57663,-103.16912,20.370943
2025-08-18 04:00:00 UTC,38.57663,-103.16912,14.103205
2025-08-18 05:00:00 UTC,38.57663,-103.16912,11.594058
2025-08-18 06:00:00 UTC,38.57663,-103.16912,7.993599
2025-08-18 07:00:00 UTC,38.57663,-103.16912,6.028473
2025-08-18 08:00:00 UTC,38.57663,-103.16912,6.292865
2025-08-18 09:00:00 UTC,38.57663,-103.16912,5.293896
2025-08-18 10:00:00 UTC,38.57663,-103.16912,4.084443
2025-08-18 11:00:00 UTC,38.57663,-103.16912,4.03581
2025-08-18 12:00:00 UTC,38.57663,-103.16912,4.822649
2025-08-18 13:00:00 UTC,38.57663,-103.16912,6.588117
2025-08-18 14:00:00 UTC,38.57663,-103.16912,24.624229
2025-08-18 15:00:00 UTC,38.57663,-103.16912,48.78828
2025-08-18 16:00:00 UTC,38.57663,-103.16912,51.587376
2025-08-18 17:00:00 UTC,38.57663,-103.16912,49.818203
2025-08-18 18:00:00 UTC,38.57663,-103.16912,46.808472
2025-08-18 19:00:00 UTC,38.57663,-103.16912,61.191246
2025-08-18 20:00:00 UTC,38.57663,-103.16912,58.02784
2025-08-18 21:00:00 UTC,38.57663,-103.16912,71.634972
2025-08-18 22:00:00 UTC,38.57663,-103.16912,94.021385
2025-08-18 23:00:00 UTC,38.57663,-103.16912,60.67926
2025-08-19 00:00:00 UTC,38.57663,-103.16912,26.646389
2025-08-19 01:00:00 UTC,38.57663,-103.16912,39.141426
2025-08-19 02:00:00 UTC,38.57663,-103.16912,27.894361
2025-08-19 03:00:00 UTC,38.57663,-103.16912,26.698528
2025-08-19 04:00:00 UTC,38.57663,-103.16912,21.593317
2025-08-19 05:00:00 UTC,38.57663,-103.16912,12.2271
2025-08-19 06:00:00 UTC,38.57663,-103.16912,1.973688
2025-08-19 07:00:00 UTC,38.57663,-103.16912,0.927766
2025-08-19 08:00:00 UTC,38.57663,-103.16912,0.993596
2025-08-19 09:00:00 UTC,38.57663,-103.16912,2.854459
2025-08-19 10:00:00 UTC,38.57663,-103.16912,3.67051
2025-08-19 11:00:00 UTC,38.57663,-103.16912,2.921923
2025-08-19 12:00:00 UTC,38.57663,-103.16912,1.786368
2025-08-19 13:00:00 UTC,38.57663,-103.16912,1.57291
2025-08-19 14:00:00 UTC,38.57663,-103.16912,2.264425
2025-08-19 15:00:00 UTC,38.57663,-103.16912,3.949841
2025-08-19 16:00:00 UTC,38.57663,-103.16912,4.632634
2025-08-19 17:00:00 UTC,38.57663,-103.16912,8.430266
2025-08-19 18:00:00 UTC,38.57663,-103.16912,16.357506
2025-08-19 19:00:00 UTC,38.57663,-103.16912,25.719316
2025-08-19 20:00:00 UTC,38.57663,-103.16912,29.178026
2025-08-19 21:00:00 UTC,38.57663,-103.16912,29.546562
2025-08-19 22:00:00 UTC,38.57663,-103.16912,26.008987
2025-08-19 23:00:00 UTC,38.57663,-103.16912,19.782534
2025-08-20 00:00:00 UTC,38.57663,-103.16912,11.089448
2025-08-20 01:00:00 UTC,38.57663,-103.16912,22.595085
2025-08-20 02:00:00 UTC,38.57663,-103.16912,25.214329
2025-08-20 03:00:00 UTC,38.57663,-103.16912,18.729214
2025-08-20 04:00:00 UTC,38.57663,-103.16912,25.570337
2025-08-20 05:00:00 UTC,38.57663,-103.16912,21.981041
2025-08-20 06:00:00 UTC,38.57663,-103.16912,14.657781
2025-08-20 07:00:00 UTC,38.57663,-103.16912,9.508805
2025-08-20 08:00:00 UTC,38.57663,-103.16912,6.123245
2025-08-20 09:00:00 UTC,38.57663,-103.16912,3.163196
2025-08-20 10:00:00 UTC,38.57663,-103.16912,2.447359
2025-08-20 11:00:00 UTC,38.57663,-103.16912,1.550988
